LECROYWS42Xs,24809,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,19-Feb-2003 01:47:36,0                 
Time,Ampl
-2.0000572,-0.223991
-1.9998572,-0.191993
-1.9996572,-0.25599
-1.9994572,-0.223991
-1.9992572,-0.191993
-1.9990572,-0.319988
-1.9988572,-0.25599
-1.9986572,-0.191993
-1.9984572,-0.25599
-1.9982572,-0.25599
-1.9980572,-0.25599
-1.9978572,-0.25599
-1.9976572,-0.25599
-1.9974572,-0.223991
-1.9972572,-0.223991
-1.9970572,-0.25599
-1.9968572,-0.223991
-1.9966572,-0.223991
-1.9964572,-0.223991
-1.9962572,-0.25599
-1.9960572,-0.25599
-1.9958572,-0.25599
-1.9956572,-0.223991
-1.9954572,-0.25599
-1.9952572,-0.25599
-1.9950572,-0.223991
-1.9948572,-0.25599
-1.9946572,-0.191993
-1.9944572,-0.191993
-1.9942572,-0.25599
-1.9940572,-0.25599
-1.9938572,-0.223991
-1.9936572,-0.223991
-1.9934572,-0.191993
-1.9932572,-0.25599
-1.9930572,-0.223991
-1.9928572,-0.25599
-1.9926572,-0.191993
-1.9924572,-0.25599
-1.9922572,-0.25599
-1.9920572,-0.191993
-1.9918572,-0.25599
-1.9916572,-0.223991
-1.9914572,-0.25599
-1.9912572,-0.287989
-1.9910572,-0.25599
-1.9908572,-0.223991
-1.9906572,-0.223991
-1.9904572,-0.223991
-1.9902572,-0.25599
-1.9900572,-0.223991
-1.9898572,-0.159994
-1.9896572,-0.223991
-1.9894572,-0.223991
-1.9892572,-0.223991
-1.9890572,-0.223991
-1.9888572,-0.223991
-1.9886572,-0.191993
-1.9884572,-0.159994
-1.9882572,-0.25599
-1.9880572,-0.25599
-1.9878572,-0.191993
-1.9876572,-0.25599
-1.9874572,-0.223991
-1.9872572,-0.191993
-1.9870572,-0.223991
-1.9868572,-0.223991
-1.9866572,-0.223991
-1.9864572,-0.25599
-1.9862572,-0.223991
-1.9860572,-0.159994
-1.9858572,-0.223991
-1.9856572,-0.25599
-1.9854572,-0.191993
-1.9852572,-0.25599
-1.9850572,-0.223991
-1.9848572,-0.223991
-1.9846572,-0.25599
-1.9844572,-0.223991
-1.9842572,-0.25599
-1.9840572,-0.223991
-1.9838572,-0.25599
-1.9836572,-0.25599
-1.9834572,-0.191993
-1.9832572,-0.287989
-1.9830572,-0.191993
-1.9828572,-0.287989
-1.9826572,-0.25599
-1.9824572,-0.223991
-1.9822572,-0.25599
-1.9820572,-0.25599
-1.9818572,-0.223991
-1.9816572,-0.191993
-1.9814572,-0.287989
-1.9812572,-0.25599
-1.9810572,-0.25599
-1.9808572,-0.25599
-1.9806572,-0.223991
-1.9804572,-0.223991
-1.9802572,-0.25599
-1.9800572,-0.191993
-1.9798572,-0.25599
-1.9796572,-0.25599
-1.9794572,-0.191993
-1.9792572,-0.223991
-1.9790572,-0.223991
-1.9788572,-0.191993
-1.9786572,-0.25599
-1.9784572,-0.25599
-1.9782572,-0.223991
-1.9780572,-0.287989
-1.9778572,-0.25599
-1.9776572,-0.223991
-1.9774572,-0.25599
-1.9772572,-0.25599
-1.9770572,-0.191993
-1.9768572,-0.223991
-1.9766572,-0.223991
-1.9764572,-0.223991
-1.9762572,-0.223991
-1.9760572,-0.223991
-1.9758572,-0.223991
-1.9756572,-0.223991
-1.9754572,-0.223991
-1.9752572,-0.191993
