x,y
1.006403333330130323e-04,0.000000000000000000e+00
3.006403333332130501e-04,0.000000000000000000e+00
5.006403333323028448e-04,0.000000000000000000e+00
7.006403333345012641e-04,0.000000000000000000e+00
9.006403333335910588e-04,0.000000000000000000e+00
1.100640333334013121e-03,0.000000000000000000e+00
1.300640333333102916e-03,0.000000000000000000e+00
1.500640333331970666e-03,0.000000000000000000e+00
1.700640333333947041e-03,0.000000000000000000e+00
1.900640333333702969e-03,0.000000000000000000e+00
2.100640333333014809e-03,0.000000000000000000e+00
2.300640333333658916e-03,0.000000000000000000e+00
2.500640333334747112e-03,0.000000000000000000e+00
2.700640333334725085e-03,0.000000000000000000e+00
2.900640333332482612e-03,0.000000000000000000e+00
3.100640333332904675e-03,0.000000000000000000e+00
3.300640333331994469e-03,0.000000000000000000e+00
3.500640333333526755e-03,0.000000000000000000e+00
3.700640333332838594e-03,0.000000000000000000e+00
3.900640333333038612e-03,0.000000000000000000e+00
4.100640333333904763e-03,0.000000000000000000e+00
4.300640333333660692e-03,0.000000000000000000e+00
4.500640333334082754e-03,0.000000000000000000e+00
4.700640333331174148e-03,0.000000000000000000e+00
4.900640333333594612e-03,0.000000000000000000e+00
5.100640333333128495e-03,0.000000000000000000e+00
5.300640333333550558e-03,0.000000000000000000e+00
5.500640333332418308e-03,0.000000000000000000e+00
5.700640333333284460e-03,0.000000000000000000e+00
5.900640333333706522e-03,0.000000000000000000e+00
6.100640333333906540e-03,0.000000000000000000e+00
6.300640333334106558e-03,0.000000000000000000e+00
6.500640333331197951e-03,0.000000000000000000e+00
6.700640333333618415e-03,0.000000000000000000e+00
6.900640333333596388e-03,0.000000000000000000e+00
7.100640333333574361e-03,0.000000000000000000e+00
7.300640333331998022e-03,0.000000000000000000e+00
7.500640333333530307e-03,0.000000000000000000e+00
7.700640333333508281e-03,0.000000000000000000e+00
7.900640333333930343e-03,0.000000000000000000e+00
8.100640333333020138e-03,0.000000000000000000e+00
8.300640333332109932e-03,0.000000000000000000e+00
8.500640333332976084e-03,0.000000000000000000e+00
8.700640333333620191e-03,0.000000000000000000e+00
8.900640333333598164e-03,0.000000000000000000e+00
9.100640333332910004e-03,0.000000000000000000e+00
9.300640333334442289e-03,0.000000000000000000e+00
9.500640333334420262e-03,0.000000000000000000e+00
9.700640333333288012e-03,0.000000000000000000e+00
9.900640333332821896e-03,0.000000000000000000e+00
1.010064033333235578e-02,0.000000000000000000e+00
1.030064033333411011e-02,0.000000000000000000e+00
1.050064033333297786e-02,0.000000000000000000e+00
1.070064033333295583e-02,0.000000000000000000e+00
1.090064033333359994e-02,0.000000000000000000e+00
1.110064033333357791e-02,0.000000000000000000e+00
1.130064033333355589e-02,0.000000000000000000e+00
1.150064033333197955e-02,0.000000000000000000e+00
1.170064033333306774e-02,0.000000000000000000e+00
1.190064033333282367e-02,0.000000000000000000e+00
1.210064033333391187e-02,0.000000000000000000e+00
1.230064033333300166e-02,0.000000000000000000e+00
1.250064033333320168e-02,0.000000000000000000e+00
1.270064033333473397e-02,0.000000000000000000e+00
1.290064033333360172e-02,0.000000000000000000e+00
1.310064033333402378e-02,0.000000000000000000e+00
1.330064033333155926e-02,0.000000000000000000e+00
1.350064033333442381e-02,0.000000000000000000e+00
1.370064033333351361e-02,0.000000000000000000e+00
1.390064033333437976e-02,0.000000000000000000e+00
1.410064033333324751e-02,0.000000000000000000e+00
1.430064033333433571e-02,0.000000000000000000e+00
1.450064033333364755e-02,0.000000000000000000e+00
1.470064033333362552e-02,0.000000000000000000e+00
1.490064033333315940e-02,0.000000000000000000e+00
1.510064033333158307e-02,0.000000000000000000e+00
1.530064033333289331e-02,0.000000000000000000e+00
1.550064033333309332e-02,0.000000000000000000e+00
1.570064033333329334e-02,0.000000000000000000e+00
1.590064033333193905e-02,0.000000000000000000e+00
1.610064033333391542e-02,0.000000000000000000e+00
1.630064033333433748e-02,0.000000000000000000e+00
1.650064033333320523e-02,0.000000000000000000e+00
1.670064033333229503e-02,0.000000000000000000e+00
1.690064033333205096e-02,0.000000000000000000e+00
1.710064033333358324e-02,0.000000000000000000e+00
1.730064033333400531e-02,0.000000000000000000e+00
1.750064033333309510e-02,0.000000000000000000e+00
1.770064033333351716e-02,0.000000000000000000e+00
1.790064033333438331e-02,0.000000000000000000e+00
1.810064033333436129e-02,0.000000000000000000e+00
1.830064033333278495e-02,0.000000000000000000e+00
